Name of restaurant,Country Code,City Name,Day,Start Time,End Time
ABC Kitchen,US,New York,3,1200,1500
ABC Kitchen,US,New York,3,1730,2300
ABC Kitchen,US,New York,4,1200,1500
ABC Kitchen,US,New York,4,1730,2330
ABC Kitchen,US,New York,5,1100,1500
ABC Kitchen,US,New York,5,1730,2330
ABC Kitchen,US,New York,6,1100,1500
ABC Kitchen,US,New York,6,1730,2200
Abe & Louie's,US,Boston,0,1130,2300
Abe & Louie's,US,Boston,1,1130,2300
Abe & Louie's,US,Boston,2,1130,2300
Abe & Louie's,US,Boston,3,1130,2300
Abe & Louie's,US,Boston,4,1130,0000
Abe & Louie's,US,Boston,5,1100,0000
Abe & Louie's,US,Boston,6,1100,2300
Abeno Too,GB,London,0,1200,2300
Abeno Too,GB,London,1,1200,2300
Abeno Too,GB,London,2,1200,2300
Abeno Too,GB,London,3,1200,2300
Abeno Too,GB,London,4,1200,2300
Abeno Too,GB,London,5,1200,2300
Abeno Too,GB,London,6,1200,2200
Aboil Cafe,US,Washington,0,0800,1100
Aboil Cafe,US,Washington,1,0800,1300
Aboil Cafe,US,Washington,2,0800,1300
Aboil Cafe,US,Washington,3,0800,1300
Aboil Cafe,US,Washington,4,0800,1300
Aboil Cafe,US,Washington,5,0900,1300
Aboil Cafe,US,Washington,6,1000,1300
Abu Zaad,GB,London,0,0900,2300
Abu Zaad,GB,London,1,0900,2300
Abu Zaad,GB,London,2,0900,2300
Abu Zaad,GB,London,3,0900,2300
Abu Zaad,GB,London,4,0900,2300
Abu Zaad,GB,London,5,0900,2300
Abu Zaad,GB,London,6,0900,2300
Abuela's Tacos,US,Las Vegas,0,0900,2000
Abuela's Tacos,US,Las Vegas,1,0900,2000
Abuela's Tacos,US,Las Vegas,2,0900,2000
Abuela's Tacos,US,Las Vegas,3,0900,2000
Abuela's Tacos,US,Las Vegas,4,0900,2100
Abuela's Tacos,US,Las Vegas,5,0900,2100
Abuela's Tacos,US,Las Vegas,6,0900,1900
Acero,US,Denver,0,1500,2200
Acero,US,Denver,1,1500,2200
Acero,US,Denver,2,1500,2200
Acero,US,Denver,3,1500,2200
Acero,US,Denver,4,1500,2200
Acero,US,Denver,5,1100,2200
Acero,US,Denver,6,1100,2200
ACMI Cafe & Bar,AU,Melbourne,0,0830,0000
ACMI Cafe & Bar,AU,Melbourne,1,0830,0000
ACMI Cafe & Bar,AU,Melbourne,2,0830,0000
ACMI Cafe & Bar,AU,Melbourne,3,0830,0000
ACMI Cafe & Bar,AU,Melbourne,4,0830,0000
ACMI Cafe & Bar,AU,Melbourne,5,0930,0000
ACMI Cafe & Bar,AU,Melbourne,6,1000,0000
Ad Lib,GB,Glasgow,0,1100,0000
Ad Lib,GB,Glasgow,1,1100,0000
Ad Lib,GB,Glasgow,2,1100,0000
Ad Lib,GB,Glasgow,3,1100,0000
Ad Lib,GB,Glasgow,4,1100,0200
Ad Lib,GB,Glasgow,5,1100,0200
Ad Lib,GB,Glasgow,6,1100,0200
Adair Kitchen,US,Houston,0,0700,2200
Adair Kitchen,US,Houston,1,0700,2200
Adair Kitchen,US,Houston,2,0700,2200
Adair Kitchen,US,Houston,3,0700,2200
Adair Kitchen,US,Houston,4,0700,2200
Adair Kitchen,US,Houston,5,0800,2200
Adair Kitchen,US,Houston,6,0800,2100
Addie's Thai Cafe,GB,London,0,1200,1500
Addie's Thai Cafe,GB,London,0,1800,2300
Addie's Thai Cafe,GB,London,1,1200,1500
Addie's Thai Cafe,GB,London,1,1800,2300
Addie's Thai Cafe,GB,London,2,1200,1500
Addie's Thai Cafe,GB,London,2,1800,2300
Addie's Thai Cafe,GB,London,3,1200,1500
Addie's Thai Cafe,GB,London,3,1800,2300
Addie's Thai Cafe,GB,London,4,1200,1500
Addie's Thai Cafe,GB,London,4,1800,2300
Addie's Thai Cafe,GB,London,5,1800,2300
Addie's Thai Cafe,GB,London,6,1800,2230
Adela's Italian,US,Phoenix,0,1100,2100
Adela's Italian,US,Phoenix,1,1100,2100
Adela's Italian,US,Phoenix,2,1100,2100
Adela's Italian,US,Phoenix,3,1100,2100
Adela's Italian,US,Phoenix,4,1100,2200
Adela's Italian,US,Phoenix,5,1400,2200
Adela's Italian,US,Phoenix,6,1400,2100
Adelitas Cocina y Cantina,US,Denver,0,1100,2200
Adelitas Cocina y Cantina,US,Denver,1,1100,2300
Adelitas Cocina y Cantina,US,Denver,2,1100,2300
Adelitas Cocina y Cantina,US,Denver,3,1100,2300
Adelitas Cocina y Cantina,US,Denver,4,1100,2300
Adelitas Cocina y Cantina,US,Denver,5,1000,2300
Adelitas Cocina y Cantina,US,Denver,6,1000,2200
Adelita's Taqueria,US,San Jose,0,0900,2130
Adelita's Taqueria,US,San Jose,1,0900,2130
Adelita's Taqueria,US,San Jose,2,0900,2130
Adelita's Taqueria,US,San Jose,3,0900,2130
Adelita's Taqueria,US,San Jose,4,0900,2200
Adelita's Taqueria,US,San Jose,5,0900,2200
Adelita's Taqueria,US,San Jose,6,0900,2130
Adelphi Grill,AU,Perth,0,1130,2130
Adelphi Grill,AU,Perth,1,1130,2130
Adelphi Grill,AU,Perth,2,1130,2130
Adelphi Grill,AU,Perth,3,1130,2130
Adelphi Grill,AU,Perth,4,1130,2130
Adelphi Grill,AU,Perth,5,1130,2130
Adelphi Grill,AU,Perth,6,1130,2130
Admiral Codrington,GB,London,0,1130,2300
Admiral Codrington,GB,London,1,1130,2300
Admiral Codrington,GB,London,2,1130,0000
Admiral Codrington,GB,London,3,1130,0000
Admiral Codrington,GB,London,4,1130,0100
Admiral Codrington,GB,London,5,1130,0100
Admiral Codrington,GB,London,6,1200,2230
Adobo Dragon,US,Phoenix,0,1100,2100
Adobo Dragon,US,Phoenix,1,1100,2100
Adobo Dragon,US,Phoenix,2,1100,2100
Adobo Dragon,US,Phoenix,3,1100,2100
Adobo Dragon,US,Phoenix,4,1100,2200
Adobo Dragon,US,Phoenix,5,1100,2200
Adobo Dragon,US,Phoenix,6,1100,2000
Aero Cafe & Bar,AU,Sydney,0,0800,2300
Aero Cafe & Bar,AU,Sydney,1,0800,2300
Aero Cafe & Bar,AU,Sydney,2,0800,2300
Aero Cafe & Bar,AU,Sydney,3,0800,2300
Aero Cafe & Bar,AU,Sydney,4,0800,2300
Aero Cafe & Bar,AU,Sydney,5,1000,2300
Aero Cafe & Bar,AU,Sydney,6,1000,2200
Affogato,AU,Melbourne,0,0700,1530
Affogato,AU,Melbourne,2,0700,1530
Affogato,AU,Melbourne,3,0700,1530
Affogato,AU,Melbourne,4,0700,1530
Affogato,AU,Melbourne,5,0730,1600
Affogato,AU,Melbourne,6,0730,1600
Afghan Express,US,Houston,0,1130,2300
Afghan Express,US,Houston,1,1100,2300
Afghan Express,US,Houston,2,1100,2200
Afghan Express,US,Houston,3,1100,2300
Afghan Express,US,Houston,4,1100,2300
Afghan Express,US,Houston,5,1100,2300
Afghan Express,US,Houston,6,1100,2200
Agave Mexican Grill,US,San Jose,0,1000,2100
Agave Mexican Grill,US,San Jose,1,1000,2100
Agave Mexican Grill,US,San Jose,2,1000,2100
Agave Mexican Grill,US,San Jose,3,1000,2100
Agave Mexican Grill,US,San Jose,4,1000,2000
Agave Mexican Grill,US,San Jose,5,1000,2100
Agave Mexican Grill,US,San Jose,6,1000,1900
Agha's Gyro Express,US,San Jose,0,1100,1800
Agha's Gyro Express,US,San Jose,1,1100,1800
Agha's Gyro Express,US,San Jose,2,1100,1800
Agha's Gyro Express,US,San Jose,3,1100,1800
Agha's Gyro Express,US,San Jose,4,1100,1800
AikoPops,US,Denver,0,1100,1800
AikoPops,US,Denver,1,1100,1800
AikoPops,US,Denver,2,1100,1800
AikoPops,US,Denver,3,1100,1800
AikoPops,US,Denver,4,1100,1800
AikoPops,US,Denver,5,1100,1800
AikoPops,US,Denver,6,1100,1800
Aim Thai Restaurant,US,Houston,1,1000,2000
Aim Thai Restaurant,US,Houston,2,1000,2000
Aim Thai Restaurant,US,Houston,3,1000,2000
Aim Thai Restaurant,US,Houston,4,1000,2000
Aim Thai Restaurant,US,Houston,5,1000,2000
Aim Thai Restaurant,US,Houston,6,1000,2000
Aisuru Sushi,AU,Perth,0,1200,1430
Aisuru Sushi,AU,Perth,0,1800,2130
Aisuru Sushi,AU,Perth,1,1200,1430
Aisuru Sushi,AU,Perth,1,1800,2130
Aisuru Sushi,AU,Perth,2,1200,1430
Aisuru Sushi,AU,Perth,2,1800,2130
Aisuru Sushi,AU,Perth,3,1200,1430
Aisuru Sushi,AU,Perth,3,1800,2130
Aisuru Sushi,AU,Perth,4,1200,1430
Aisuru Sushi,AU,Perth,4,1800,2200
Aisuru Sushi,AU,Perth,5,1200,1500
Aisuru Sushi,AU,Perth,5,1800,2200
Aisuru Sushi,AU,Perth,6,1200,1500
Aisuru Sushi,AU,Perth,6,1800,2130
Aita,US,Brooklyn,0,1700,2230
Aita,US,Brooklyn,1,1100,2230
Aita,US,Brooklyn,2,1100,2230
Aita,US,Brooklyn,3,1100,2230
Aita,US,Brooklyn,4,1100,2300
Aita,US,Brooklyn,5,1100,2300
Aita,US,Brooklyn,6,1100,2215
Aix Café Creperie Salon,AU,Melbourne,0,0600,1700
Aix Café Creperie Salon,AU,Melbourne,1,0600,1700
Aix Café Creperie Salon,AU,Melbourne,2,0600,1700
Aix Café Creperie Salon,AU,Melbourne,3,0600,1700
Aix Café Creperie Salon,AU,Melbourne,4,0600,1700
Aix Café Creperie Salon,AU,Melbourne,5,0600,1700
Aix Café Creperie Salon,AU,Melbourne,6,0800,1600
AJ Vietnamese Noodle House,AU,Brisbane,0,1100,2100
AJ Vietnamese Noodle House,AU,Brisbane,1,1100,2100
AJ Vietnamese Noodle House,AU,Brisbane,2,1100,2100
AJ Vietnamese Noodle House,AU,Brisbane,3,1100,2100
AJ Vietnamese Noodle House,AU,Brisbane,4,1100,2100
AJ Vietnamese Noodle House,AU,Brisbane,5,1100,2100
Ajisen Ramen,AU,Melbourne,0,1130,2100
Ajisen Ramen,AU,Melbourne,1,1130,2100
Ajisen Ramen,AU,Melbourne,2,1130,2100
Ajisen Ramen,AU,Melbourne,3,1130,2100
Ajisen Ramen,AU,Melbourne,4,1130,2200
Ajisen Ramen,AU,Melbourne,5,1130,2130
Ajisen Ramen,AU,Melbourne,6,1130,2100
Ajisen Ramen,AU,Melbourne,0,1200,2130
Ajisen Ramen,AU,Melbourne,1,1200,2130
Ajisen Ramen,AU,Melbourne,2,1200,2130
Ajisen Ramen,AU,Melbourne,3,1200,2130
Ajisen Ramen,AU,Melbourne,4,1200,2230
Ajisen Ramen,AU,Melbourne,5,1200,2130
Ajisen Ramen,AU,Melbourne,6,1200,2130
Akaneya Japanese Restaurant,AU,Sydney,0,1130,2100
Akaneya Japanese Restaurant,AU,Sydney,1,1130,2100
Akaneya Japanese Restaurant,AU,Sydney,2,1130,2100
Akaneya Japanese Restaurant,AU,Sydney,3,1130,2100
Akaneya Japanese Restaurant,AU,Sydney,4,1130,2100
Akaneya Japanese Restaurant,AU,Sydney,5,1730,2100
Akari,GB,London,1,1700,2300
Akari,GB,London,2,1700,2300
Akari,GB,London,3,1700,2300
Akari,GB,London,4,1700,2300
Akari,GB,London,5,1200,2300
Akari,GB,London,6,1200,2230
Akbar's,GB,Glasgow,0,1700,0000
Akbar's,GB,Glasgow,1,1700,0000
Akbar's,GB,Glasgow,2,1700,0000
Akbar's,GB,Glasgow,3,1700,0000
Akbar's,GB,Glasgow,4,1630,0030
Akbar's,GB,Glasgow,5,1630,0030
Akbar's,GB,Glasgow,6,1400,2300
AK's Takeout & Delivery,US,Boston,0,1000,2300
AK's Takeout & Delivery,US,Boston,1,1000,2300
AK's Takeout & Delivery,US,Boston,2,1000,2300
AK's Takeout & Delivery,US,Boston,3,1000,2300
AK's Takeout & Delivery,US,Boston,4,1000,2300
AK's Takeout & Delivery,US,Boston,5,1000,2300
AK's Takeout & Delivery,US,Boston,6,1000,2300
Al Arez,GB,London,0,1000,2330
Al Arez,GB,London,1,1000,2330
Al Arez,GB,London,2,1000,2330
Al Arez,GB,London,3,1000,2330
Al Arez,GB,London,4,1000,2330
Al Arez,GB,London,5,1000,2330
Al Arez,GB,London,6,1000,2330
Al Aseel Grill & Café,US,Houston,0,1100,0000
Al Aseel Grill & Café,US,Houston,1,1100,0000
Al Aseel Grill & Café,US,Houston,2,1100,0000
Al Aseel Grill & Café,US,Houston,3,1100,0000
Al Aseel Grill & Café,US,Houston,4,1100,0000
Al Aseel Grill & Café,US,Houston,5,1100,0000
Al Aseel Grill & Café,US,Houston,6,1100,0000
Al Basha Subs,US,Detroit,0,1000,2200
Al Basha Subs,US,Detroit,1,1000,2200
Al Basha Subs,US,Detroit,2,1000,2200
Al Basha Subs,US,Detroit,3,1000,2200
Al Basha Subs,US,Detroit,4,1000,2200
Al Basha Subs,US,Detroit,5,1200,1700
Al Dente,GB,Glasgow,0,1700,2230
Al Dente,GB,Glasgow,1,1130,2230
Al Dente,GB,Glasgow,2,1130,2230
Al Dente,GB,Glasgow,3,1130,2230
Al Dente,GB,Glasgow,4,1130,2230
Al Dente,GB,Glasgow,5,1700,2230
Al Dente,GB,Glasgow,6,1700,2230
Al Dente Restaurant,US,Boston,0,1130,2200
Al Dente Restaurant,US,Boston,1,1130,2200
Al Dente Restaurant,US,Boston,2,1130,2200
Al Dente Restaurant,US,Boston,3,1130,2200
Al Dente Restaurant,US,Boston,4,1130,2300
Al Dente Restaurant,US,Boston,5,1130,2300
Al Dente Restaurant,US,Boston,6,1130,2200
Aladdin Mediterranean Cuisine,US,Houston,0,1030,2200
Aladdin Mediterranean Cuisine,US,Houston,1,1030,2200
Aladdin Mediterranean Cuisine,US,Houston,2,1030,2200
Aladdin Mediterranean Cuisine,US,Houston,3,1030,2200
Aladdin Mediterranean Cuisine,US,Houston,4,1030,2200
Aladdin Mediterranean Cuisine,US,Houston,5,1100,2200
Aladdin Mediterranean Cuisine,US,Houston,6,1100,2100
Alameda,US,Brooklyn,0,1700,0000
Alameda,US,Brooklyn,1,1700,0000
Alameda,US,Brooklyn,2,1700,0000
Alameda,US,Brooklyn,3,1700,0000
Alameda,US,Brooklyn,4,1700,0200
Alameda,US,Brooklyn,5,1700,0200
Alameda,US,Brooklyn,6,1300,0000
Albert Park Cafe,NZ,Auckland,0,0700,1600
Albert Park Cafe,NZ,Auckland,1,0700,1700
Albert Park Cafe,NZ,Auckland,2,0700,1600
Albert Park Cafe,NZ,Auckland,3,0700,1600
Albert Park Cafe,NZ,Auckland,4,0700,1600
Albert Park Cafe,NZ,Auckland,5,0700,1600
Albertini,GB,London,0,0700,2200
Albertini,GB,London,1,0700,2200
Albertini,GB,London,2,0700,2200
Albertini,GB,London,3,0700,2200
Albertini,GB,London,4,0700,2200
Albertini,GB,London,5,0700,1500
Alchemy,GB,London,0,0700,1700
Alchemy,GB,London,1,0700,1700
Alchemy,GB,London,2,0700,1700
Alchemy,GB,London,3,0700,1700
Alchemy,GB,London,4,0700,1700
Alder & Birch Cocktails/Dining,US,Las Vegas,0,1600,2200
Alder & Birch Cocktails/Dining,US,Las Vegas,1,1600,2200
Alder & Birch Cocktails/Dining,US,Las Vegas,2,1600,2200
Alder & Birch Cocktails/Dining,US,Las Vegas,3,1600,2200
Alder & Birch Cocktails/Dining,US,Las Vegas,4,1600,2300
Alder & Birch Cocktails/Dining,US,Las Vegas,5,1600,2300
Alder & Birch Cocktails/Dining,US,Las Vegas,6,1600,2200
Ale House At Amato's,US,Denver,0,1100,0000
Ale House At Amato's,US,Denver,1,1100,0000
Ale House At Amato's,US,Denver,2,1100,0000
Ale House At Amato's,US,Denver,3,1100,0000
Ale House At Amato's,US,Denver,4,1100,0200
Ale House At Amato's,US,Denver,5,1100,0200
Ale House At Amato's,US,Denver,6,1100,0000
Alexanders,GB,Liverpool,0,0730,1600
Alexanders,GB,Liverpool,1,0730,1600
Alexanders,GB,Liverpool,2,0730,1600
Alexanders,GB,Liverpool,3,0730,1600
Alexanders,GB,Liverpool,4,0730,1600
Alfa Piehouse,US,Washington,0,0700,1800
Alfa Piehouse,US,Washington,1,0700,1800
Alfa Piehouse,US,Washington,2,0700,1800
Alfa Piehouse,US,Washington,3,0700,1800
Alfa Piehouse,US,Washington,4,0700,1800
Alfa Piehouse,US,Washington,5,1000,1600
Alfredo Authentic Italian Restaurant,AU,Sydney,0,1200,1500
Alfredo Authentic Italian Restaurant,AU,Sydney,0,1800,2200
Alfredo Authentic Italian Restaurant,AU,Sydney,1,1200,1500
Alfredo Authentic Italian Restaurant,AU,Sydney,1,1800,2200
Alfredo Authentic Italian Restaurant,AU,Sydney,2,1200,1500
Alfredo Authentic Italian Restaurant,AU,Sydney,2,1800,2200
Alfredo Authentic Italian Restaurant,AU,Sydney,3,1200,1500
Alfredo Authentic Italian Restaurant,AU,Sydney,3,1800,2200
Alfredo Authentic Italian Restaurant,AU,Sydney,4,1200,1500
Alfredo Authentic Italian Restaurant,AU,Sydney,4,1800,2200
Alfredo Authentic Italian Restaurant,AU,Sydney,5,1800,2200
Alfred's Pizzeria,AU,Perth,0,1500,0000
Alfred's Pizzeria,AU,Perth,1,1500,0000
Alfred's Pizzeria,AU,Perth,2,1500,0000
Alfred's Pizzeria,AU,Perth,3,1500,0000
Alfred's Pizzeria,AU,Perth,4,1500,0000
Alfred's Pizzeria,AU,Perth,5,1500,0000
Alfred's Pizzeria,AU,Perth,6,1500,0000
Ali Baba,US,Boston,0,1100,2200
Ali Baba,US,Boston,1,1100,2200
Ali Baba,US,Boston,2,1100,2200
Ali Baba,US,Boston,3,1100,0245
Ali Baba,US,Boston,4,1100,0300
Ali Baba,US,Boston,5,1100,0300
Ali Baba,US,Boston,6,1100,2200
Alice's Makan,AU,Sydney,0,0930,1900
Alice's Makan,AU,Sydney,1,0930,1900
Alice's Makan,AU,Sydney,2,0930,1900
Alice's Makan,AU,Sydney,3,0930,1900
Alice's Makan,AU,Sydney,4,0930,1900
Alicia Fusion Bistro,US,Seattle,0,1200,2300
Alicia Fusion Bistro,US,Seattle,1,1200,2300
Alicia Fusion Bistro,US,Seattle,2,1200,2300
Alicia Fusion Bistro,US,Seattle,3,1200,0000
Alicia Fusion Bistro,US,Seattle,4,1200,0000
Alicia Fusion Bistro,US,Seattle,5,1200,0000
Alicia Fusion Bistro,US,Seattle,6,1200,2300
Aliment,AU,Perth,0,0700,1530
Aliment,AU,Perth,1,0700,1530
Aliment,AU,Perth,2,0700,1530
Aliment,AU,Perth,3,0700,1530
Aliment,AU,Perth,4,0700,1530
Aliment,AU,Perth,5,0700,1400
Aliment,AU,Perth,6,0800,1300
Alinea,US,Chicago,2,1700,1830
Alinea,US,Chicago,2,2000,2130
Alinea,US,Chicago,3,1700,1830
Alinea,US,Chicago,3,2000,2130
Alinea,US,Chicago,4,2000,2130
Alinea,US,Chicago,5,1700,1830
Alinea,US,Chicago,5,2000,2130
Alinea,US,Chicago,6,1700,1830
All-Purpose Pizzeria,US,Washington,0,1130,1430
All-Purpose Pizzeria,US,Washington,0,1730,2200
All-Purpose Pizzeria,US,Washington,1,1130,1430
All-Purpose Pizzeria,US,Washington,1,1730,2200
All-Purpose Pizzeria,US,Washington,2,1130,1430
All-Purpose Pizzeria,US,Washington,2,1730,2200
All-Purpose Pizzeria,US,Washington,3,1130,1430
All-Purpose Pizzeria,US,Washington,3,1730,2200
All-Purpose Pizzeria,US,Washington,4,1130,1430
All-Purpose Pizzeria,US,Washington,4,1730,2300
All-Purpose Pizzeria,US,Washington,5,1130,1430
All-Purpose Pizzeria,US,Washington,5,1700,2300
All-Purpose Pizzeria,US,Washington,6,1700,2200
All Seas Fish,US,Detroit,0,1000,2100
All Seas Fish,US,Detroit,1,1000,2100
All Seas Fish,US,Detroit,2,1000,2100
All Seas Fish,US,Detroit,3,1000,2100
All Seas Fish,US,Detroit,4,1000,2200
All Seas Fish,US,Detroit,5,1000,2200
All Seas Fish,US,Detroit,6,1100,1900
Alley Taco,US,Detroit,0,1100,2300
Alley Taco,US,Detroit,1,1100,2300
Alley Taco,US,Detroit,2,1100,2300
Alley Taco,US,Detroit,3,1100,0100
Alley Taco,US,Detroit,4,1100,0100
Alley Taco,US,Detroit,5,1100,0100
Alley Taco,US,Detroit,6,1200,2200
Allora,GB,London,1,1200,1500
Allora,GB,London,1,1800,2300
Allora,GB,London,2,1200,1500
Allora,GB,London,2,1800,2300
Allora,GB,London,3,1200,1500
Allora,GB,London,3,1800,2300
Allora,GB,London,4,1200,1500
Allora,GB,London,4,1800,2330
Allora,GB,London,5,1200,1600
Allora,GB,London,5,1800,2330
Allora,GB,London,6,1200,1600
Allora,GB,London,6,1800,2330
Almaden Sushi,US,San Jose,0,1100,1400
Almaden Sushi,US,San Jose,0,1700,2130
Almaden Sushi,US,San Jose,1,1100,1400
Almaden Sushi,US,San Jose,1,1700,2130
Almaden Sushi,US,San Jose,2,1100,1400
Almaden Sushi,US,San Jose,2,1700,2130
Almaden Sushi,US,San Jose,3,1100,1400
Almaden Sushi,US,San Jose,3,1700,2130
Almaden Sushi,US,San Jose,4,1100,1400
Almaden Sushi,US,San Jose,4,1700,2200
Almaden Sushi,US,San Jose,5,1100,1400
Almaden Sushi,US,San Jose,5,1700,2200
AlMar,US,Brooklyn,0,0800,2230
AlMar,US,Brooklyn,1,0800,2230
AlMar,US,Brooklyn,2,0800,2230
AlMar,US,Brooklyn,3,0800,2230
AlMar,US,Brooklyn,4,0800,2300
AlMar,US,Brooklyn,5,0900,2300
AlMar,US,Brooklyn,6,1000,1700
Aloha Kitchen & Bar,US,Las Vegas,0,0800,0300
Aloha Kitchen & Bar,US,Las Vegas,1,0800,0300
Aloha Kitchen & Bar,US,Las Vegas,2,0800,0400
Aloha Kitchen & Bar,US,Las Vegas,3,0800,0400
Aloha Kitchen & Bar,US,Las Vegas,4,0800,0500
Aloha Kitchen & Bar,US,Las Vegas,5,0800,0500
Aloha Kitchen & Bar,US,Las Vegas,6,0800,0300
Aloha,GB,Liverpool,0,2000,0300
Aloha,GB,Liverpool,1,2000,0300
Aloha,GB,Liverpool,2,2000,0300
Aloha,GB,Liverpool,3,2000,0400
Aloha,GB,Liverpool,4,2000,0400
Aloha,GB,Liverpool,5,2000,0400
Aloha,GB,Liverpool,6,2100,0300
Aloha Specialties,US,Las Vegas,0,0900,2100
Aloha Specialties,US,Las Vegas,1,0900,2100
Aloha Specialties,US,Las Vegas,2,0900,2100
Aloha Specialties,US,Las Vegas,3,0900,2100
Aloha Specialties,US,Las Vegas,4,0900,2200
Aloha Specialties,US,Las Vegas,5,0900,2200
Aloha Specialties,US,Las Vegas,6,0900,2100
Alounak,GB,London,0,1200,0000
Alounak,GB,London,1,1200,0000
Alounak,GB,London,2,1200,0000
Alounak,GB,London,3,1200,0000
Alounak,GB,London,4,1200,0000
Alounak,GB,London,5,1200,0000
Alounak,GB,London,6,1200,0000
Aloy Modern Thai,US,Denver,0,1100,2130
Aloy Modern Thai,US,Denver,1,1100,2130
Aloy Modern Thai,US,Denver,2,1100,2130
Aloy Modern Thai,US,Denver,3,1100,2130
Aloy Modern Thai,US,Denver,4,1100,2200
Aloy Modern Thai,US,Denver,5,1200,2200
Aloy Modern Thai,US,Denver,6,1200,2130
Alpha Gourmet Cafe,AU,Sydney,0,0530,1730
Alpha Gourmet Cafe,AU,Sydney,1,0530,1730
Alpha Gourmet Cafe,AU,Sydney,2,0530,1730
Alpha Gourmet Cafe,AU,Sydney,3,0530,1730
Alpha Gourmet Cafe,AU,Sydney,4,0530,1730
Alpha Gourmet Cafe,AU,Sydney,5,0600,1430
Alpha Gourmet Cafe,AU,Sydney,6,0600,0630
Alpha Restaurant,AU,Sydney,0,0730,1030
Alpha Restaurant,AU,Sydney,0,1200,2300
Alpha Restaurant,AU,Sydney,1,0730,1030
Alpha Restaurant,AU,Sydney,1,1200,2300
Alpha Restaurant,AU,Sydney,2,0730,1030
Alpha Restaurant,AU,Sydney,2,1200,2300
Alpha Restaurant,AU,Sydney,3,0730,1030
Alpha Restaurant,AU,Sydney,3,1200,2300
Alpha Restaurant,AU,Sydney,4,0730,1030
Alpha Restaurant,AU,Sydney,4,1200,2300
Alpha Restaurant,AU,Sydney,5,1200,2300
Alpha Restaurant,AU,Sydney,6,1200,2300
Al's Deli & Grill,US,Birmingham,0,0600,0600
Al's Deli & Grill,US,Birmingham,1,0600,0600
Al's Deli & Grill,US,Birmingham,2,0600,0600
Al's Deli & Grill,US,Birmingham,3,0600,0600
Al's Deli & Grill,US,Birmingham,4,0600,0600
Al's Deli & Grill,US,Birmingham,5,0600,0600
Al's Deli & Grill,US,Birmingham,6,0600,0600
Al's Deli,NZ,Auckland,0,0700,2000
Al's Deli,NZ,Auckland,1,0700,2000
Al's Deli,NZ,Auckland,2,0700,2100
Al's Deli,NZ,Auckland,3,0700,2200
Al's Deli,NZ,Auckland,4,0700,2300
Al's Deli,NZ,Auckland,5,0700,2300
Al's Deli,NZ,Auckland,6,0900,2000
Al's Quick Stop,US,Houston,0,0800,2200
Al's Quick Stop,US,Houston,1,0800,2200
Al's Quick Stop,US,Houston,2,0800,2200
Al's Quick Stop,US,Houston,3,0800,2200
Al's Quick Stop,US,Houston,4,0800,2200
Al's Quick Stop,US,Houston,5,0800,2200
Al's Quick Stop,US,Houston,6,0800,2200
Al's South Street Cafe,US,Boston,0,1030,1500
Al's South Street Cafe,US,Boston,1,1030,1500
Al's South Street Cafe,US,Boston,2,1030,1500
Al's South Street Cafe,US,Boston,3,1030,1500
Al's South Street Cafe,US,Boston,4,1030,1500
Al's State Street Cafe,US,Boston,0,1030,1800
Al's State Street Cafe,US,Boston,1,1030,1800
Al's State Street Cafe,US,Boston,2,1030,1800
Al's State Street Cafe,US,Boston,3,1030,1800
Al's State Street Cafe,US,Boston,4,1030,1800
Al's State Street Cafe,US,Boston,5,1030,1600
Alston Bar & Beef,GB,Glasgow,0,1200,0000
Alston Bar & Beef,GB,Glasgow,1,1200,0000
Alston Bar & Beef,GB,Glasgow,2,1200,0000
Alston Bar & Beef,GB,Glasgow,3,1200,0000
Alston Bar & Beef,GB,Glasgow,4,1200,0000
Alston Bar & Beef,GB,Glasgow,5,1200,0000
Alston Bar & Beef,GB,Glasgow,6,1200,2200
Alta Strada,US,Washington,0,1130,2230
Alta Strada,US,Washington,1,1130,2230
Alta Strada,US,Washington,2,1130,2230
Alta Strada,US,Washington,3,1130,2230
Alta Strada,US,Washington,4,1100,0100
Alta Strada,US,Washington,5,1100,0100
Alta Strada,US,Washington,6,1100,2230
Alto's Kebab House,AU,Perth,0,1800,0200
Alto's Kebab House,AU,Perth,1,1800,0200
Alto's Kebab House,AU,Perth,2,1800,0200
Alto's Kebab House,AU,Perth,3,1800,0200
Alto's Kebab House,AU,Perth,4,1800,0400
Alto's Kebab House,AU,Perth,5,1800,0400
Alto's Kebab House,AU,Perth,6,1800,0200
Altura,US,Seattle,1,1730,2200
Altura,US,Seattle,2,1730,2200
Altura,US,Seattle,3,1730,2200
Altura,US,Seattle,4,1700,2200
Altura,US,Seattle,5,1700,2200
Amato's Cheesesteaks,US,San Jose,0,1100,2200
Amato's Cheesesteaks,US,San Jose,1,1100,2200
